expansion_id,expansion_title,card_number,name,card_type,clan_or_nation,grade,power,shield,skill,detail_url,image_url,image_file
18,[BT05]Awakening of Twin Blades,BT05/081EN,Madcap Marionette,Normal Unit,Pale Moon,1,6000,5000,"[AUTO]:When this unit is placed on (VC) or (RC), if you have a <Pale Moon> vanguard, choose up to one <Pale Moon> from your hand, and put it into your soul.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/081EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_081EN.png,vanguard_scrape_out\images\BT05_081EN__Madcap_Marionette.png
18,[BT05]Awakening of Twin Blades,BT05/082EN,Skyhigh Walker,Trigger Unit,Pale Moon,0,4000,10000,"[ACT](RC):[Put this unit into your soul] If you have a <Pale Moon> vanguard, choose up to one card from your damage zone, and turn it face up.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/082EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_082EN.png,vanguard_scrape_out\images\BT05_082EN__Skyhigh_Walker.png
18,[BT05]Awakening of Twin Blades,BT05/S01EN,"Covert Demonic Dragon, Mandala Lord",Normal Unit,Murakumo,3,11000,-,"[CONT](VC/RC):If you have a non-<Murakumo> vanguard or rear-guard, this unit gets [Power] -2000. [AUTO](VC):[Counter-Blast 1 & Choose a card named Covert Demonic Dragon, Mandala Lord from your hand, and discard it] At the beginning of the guard step of the battle that this unit is attacked, you may pay the cost. If you do, choose one of your opponent's attacking units, and that unit gets [Power] -10000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/S01EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_S01EN.png,"vanguard_scrape_out\images\BT05_S01EN__Covert_Demonic_Dragon,_Mandala_Lord.png"
18,[BT05]Awakening of Twin Blades,BT05/S02EN,Majesty Lord Blaster,Normal Unit,Royal Paladin,3,10000,-,"[CONT](VC):If you have a card named ""Blaster Blade"" and a card named ""Blaster Dark"" in your soul, this unit gets [Power] +2000/[Critical] +1. [AUTO](VC):[Choose a unit named ""Blaster Blade"" and a unit named ""Blaster Dark"" from your (RC), and put them into your soul] When this unit attacks, you may pay the cost. If you do, this unit gets [Power] +10000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/S02EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_S02EN.png,vanguard_scrape_out\images\BT05_S02EN__Majesty_Lord_Blaster.png
18,[BT05]Awakening of Twin Blades,BT05/S03EN,Star Call Trumpeter,Normal Unit,Royal Paladin,2,8000,5000,"[AUTO]:[Counter-Blast 2] When this unit is placed on (VC) or (RC), if you have a <Royal Paladin> vanguard, you may pay the cost. If you do, search your deck for up to one grade 2 or less card with Blaster in its card name, call it to (RC), and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/S03EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_S03EN.png,vanguard_scrape_out\images\BT05_S03EN__Star_Call_Trumpeter.png
18,[BT05]Awakening of Twin Blades,BT05/S04EN,Phantom Blaster Overlord,Normal Unit,Shadow Paladin,3,11000,-,"[CONT](VC/RC):If you have a non-<Shadow Paladin> vanguard or rear-guard, this unit gets [Power] -2000. [CONT](VC):If you have a card named Phantom Blaster Dragon in your soul, this unit gets [Power] +2000. [AUTO](VC):[Counter-Blast 3 & Choose a card named Phantom Blaster Overlord from your hand, and discard it] When this unit attacks, you may pay the cost. If you do, this unit gets [Power] +10000/[Critical] +1 until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/S04EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_S04EN.png,vanguard_scrape_out\images\BT05_S04EN__Phantom_Blaster_Overlord.png
18,[BT05]Awakening of Twin Blades,BT05/S05EN,Dragonic Overlord the End,Normal Unit,Kagero,3,11000,-,"[CONT](VC/RC):If you have a non-<Kagero> vanguard or rear-guard, this unit gets [Power] -2000. [CONT](VC):If you have a card named Dragonic Overlord in your soul, this unit gets [Power] +2000. [AUTO](VC):[Counter-Blast 2 & Choose a card named Dragonic Overlord the End from your hand, and discard it] When this unit's attack hits, you may pay the cost. If you do, [Stand] this unit.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/S05EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_S05EN.png,vanguard_scrape_out\images\BT05_S05EN__Dragonic_Overlord_the_End.png
18,[BT05]Awakening of Twin Blades,BT05/S06EN,Miracle Beauty,Normal Unit,Dimension Police,3,10000,-,"[AUTO](RC):During your battle phase, when this unit becomes [Stand], if you have a <Dimension Police> vanguard, choose another of your rear-guard in the same column as this unit, and [Stand] it.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/S06EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_S06EN.png,vanguard_scrape_out\images\BT05_S06EN__Miracle_Beauty.png
18,[BT05]Awakening of Twin Blades,BT05/S07EN,"King of Diptera, Beelzebub",Normal Unit,Dark Irregulars,3,10000,-,"[CONT](VC):If the number of <Dark Irregulars> in your soul is eight or more, this unit gets [Power] +1000. [AUTO](VC):[Counter-Blast 2] When this unit attacks, if the number of <Dark Irregulars> in your soul is six or more, you may pay the cost. If you do, choose up to two of your <Dark Irregulars> rear-guards, and those units get [Power] +3000 until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/S07EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_S07EN.png,"vanguard_scrape_out\images\BT05_S07EN__King_of_Diptera,_Beelzebub.png"
18,[BT05]Awakening of Twin Blades,BT05/S08EN,Mistress Hurricane,Normal Unit,Pale Moon,3,10000,-,"[CONT](VC):If the number of <Pale Moon> in your soul is eight or more, this unit gets [Power] +1000. [AUTO]:[Counter-Blast 2] When this unit is placed on (VC), you may pay the cost. If you do, choose a <Pale Moon> from your soul, and call it to (RC).",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/S08EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_S08EN.png,vanguard_scrape_out\images\BT05_S08EN__Mistress_Hurricane.png
18,[BT05]Awakening of Twin Blades,BT05/S09EN,Maiden of Trailing Rose,Normal Unit,Neo Nectar,3,11000,-,"[CONT](VC/RC):If you have a non-<Neo Nectar> vanguard or rear-guard, this unit gets [Power] -2000. [AUTO](VC):[Counter-Blast 1 & Choose a card named Maiden of Trailing Rose from your hand, and discard it] When this unit's attack hits a vanguard, you may pay the cost. If you do, look at up to five cards from the top of your deck, search for up to two <Neo Nectar> from among them, call the chosen cards to separate (RC), and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/S09EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_S09EN.png,vanguard_scrape_out\images\BT05_S09EN__Maiden_of_Trailing_Rose.png
18,[BT05]Awakening of Twin Blades,BT05/S10EN,"Stealth Fiend, Midnight Crow",Normal Unit,Murakumo,2,8000,5000,"[AUTO]:[Counter-Blast 1] When this unit is placed on (VC) or (RC), if you have a <Murakumo> vanguard, you may pay the cost. If you do, search your deck for up to one card named Stealth Fiend, Midnight Crow , call it to (RC), and shuffle your deck, and at the beginning of the end phase of that turn, put that unit on the bottom of your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/S10EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_S10EN.png,"vanguard_scrape_out\images\BT05_S10EN__Stealth_Fiend,_Midnight_Crow.png"
18,[BT05]Awakening of Twin Blades,BT05/S11EN,Wingal Brave,Normal Unit,Royal Paladin,0,5000,10000,"[AUTO]:When another <Royal Paladin> rides this unit, you may call this card to (RC). [AUTO](RC):[Put this unit into your soul] When an attack hits during the battle that this unit boosted ([Boost]) a unit with Blaster in its card name, you may pay the cost. If you do, search your deck for up to one card with Blaster in its card name, reveal it to your opponent, put it into your hand, and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/S11EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_S11EN.png,vanguard_scrape_out\images\BT05_S11EN__Wingal_Brave.png
18,[BT05]Awakening of Twin Blades,BT05/S12EN,"Knight of Nullity, Masquerade",Normal Unit,Shadow Paladin,2,9000,5000,"[AUTO](RC):When this unit attacks, if you have a vanguard with Blaster in its card name, this unit gets [Power] +3000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/S12EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_S12EN.png,"vanguard_scrape_out\images\BT05_S12EN__Knight_of_Nullity,_Masquerade.png"
19,[EB01]Comic Style Vol. 1,EB01/001EN,Perfect Raizer,Normal Unit,Nova Grappler,3,11000,-,"[CONT](VC/RC):If you do not have another card with ""Raizer"" in its card name on your (VC) or (RC), this unit gets [Power] -2000. [CONT](VC):During your turn, this unit gets [Power] +3000 for each card in your soul with ""Raizer"" in its card name. [CONT](VC):During your turn, if the number of cards in your soul with ""Raizer"" in its card name is four or more, this unit gets [Critical] +1. [AUTO]:When this unit is placed on (VC), put all rear-guards you have with ""Raizer"" in its card name into your soul.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=EB01/001EN&expansion=19&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/eb01/EB01_001EN.png,vanguard_scrape_out\images\EB01_001EN__Perfect_Raizer.png
19,[EB01]Comic Style Vol. 1,EB01/002EN,"Dueling Dragon, ZANBAKU",Normal Unit,Murakumo,3,11000,-,"[CONT](VC/RC):If you have a non-<Murakumo> vanguard or rear-guard, this unit gets [Power] -2000. [AUTO](VC):At the beginning of your opponent's ride phase, if your opponent has a grade 3 or greater vanguard, your opponent may choose a card from his or her hand, and discard it. If your opponent does not, your opponent cannot normal ride during that ride phase.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=EB01/002EN&expansion=19&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/eb01/EB01_002EN.png,"vanguard_scrape_out\images\EB01_002EN__Dueling_Dragon,_ZANBAKU.png"
19,[EB01]Comic Style Vol. 1,EB01/003EN,Hi-powered Raizer Custom,Normal Unit,Nova Grappler,2,8000,5000,"[CONT](VC/RC):During your turn, if you have a unit named ""Battleraizer"" in the back row of the same column as this unit, this unit gets [Power] +8000.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=EB01/003EN&expansion=19&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/eb01/EB01_003EN.png,vanguard_scrape_out\images\EB01_003EN__Hi-powered_Raizer_Custom.png
19,[EB01]Comic Style Vol. 1,EB01/004EN,Golden Beast Tamer,Normal Unit,Pale Moon,3,10000,-,"[CONT](VC/RC):Restraint (This unit cannot attack.) [ACT](VC/RC): This unit loses ""Restraint"" until end of turn. [CONT](VC):During your turn, all of your <Pale Moon> rear-guards in your front row get [Power] +3000. [AUTO]:When this unit is placed on (VC), choose a <Pale Moon> <Chimera> from your soul, and call it to (RC).",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=EB01/004EN&expansion=19&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/eb01/EB01_004EN.png,vanguard_scrape_out\images\EB01_004EN__Golden_Beast_Tamer.png
19,[EB01]Comic Style Vol. 1,EB01/005EN,Machining Stag Beetle,Normal Unit,Megacolony,3,10000,-,"[AUTO]:When this unit is placed on (VC), choose up to two <Megacolony> with ""Machining"" in its card name from your soul, call them to separate (RC) as [Rest], and increase this unit's [Power] by the sum of the original [Power] of the units called with this effect until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=EB01/005EN&expansion=19&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/eb01/EB01_005EN.png,vanguard_scrape_out\images\EB01_005EN__Machining_Stag_Beetle.png
19,[EB01]Comic Style Vol. 1,EB01/006EN,Imperial Daughter,Normal Unit,Oracle Think Tank,3,11000,-,"[CONT](VC/RC):Restraint (This unit cannot attack.) [ACT](VC/RC):[Counter-Blast 1 & Choose another of your <Oracle Think Tank> rear-guards, and put it into your soul] This unit loses ""Restraint"" until end of turn. [CONT](VC):During your turn, if you do not have any rear-guards, this unit gets [Power] +10000/[Critical] +1 and loses ""Restraint"".",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=EB01/006EN&expansion=19&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/eb01/EB01_006EN.png,vanguard_scrape_out\images\EB01_006EN__Imperial_Daughter.png
19,[EB01]Comic Style Vol. 1,EB01/007EN,"Weather Forecaster, Miss Mist",Normal Unit,Oracle Think Tank,1,6000,5000,"[AUTO]:When this unit is placed on (GC), if it is during the battle in which your opponent's grade 2 or less vanguard attacked, choose one of your <Oracle Think Tank> that is being attacked, and that unit cannot be hit until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=EB01/007EN&expansion=19&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/eb01/EB01_007EN.png,"vanguard_scrape_out\images\EB01_007EN__Weather_Forecaster,_Miss_Mist.png"
19,[EB01]Comic Style Vol. 1,EB01/008EN,Miss Splendor,Normal Unit,Nova Grappler,3,10000,-,"[AUTO](VC/RC):When this unit attacks, your opponent's units cannot intercept ([Intercept]) until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=EB01/008EN&expansion=19&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/eb01/EB01_008EN.png,vanguard_scrape_out\images\EB01_008EN__Miss_Splendor.png
19,[EB01]Comic Style Vol. 1,EB01/009EN,Rocket Hammer Man,Normal Unit,Nova Grappler,1,6000,5000,"[ACT](RC):[Rest] this unit] Choose another of your <Nova Grappler>, and that unit gets [Power] +2000 until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=EB01/009EN&expansion=19&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/eb01/EB01_009EN.png,vanguard_scrape_out\images\EB01_009EN__Rocket_Hammer_Man.png
19,[EB01]Comic Style Vol. 1,EB01/010EN,"Twin Swordsman, MUSASHI",Normal Unit,Murakumo,3,9000,-,"[AUTO](VC/RC):When this unit attacks, if the number of rear-guards you have is more than your opponent's, this unit gets [Power] +3000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=EB01/010EN&expansion=19&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/eb01/EB01_010EN.png,"vanguard_scrape_out\images\EB01_010EN__Twin_Swordsman,_MUSASHI.png"
19,[EB01]Comic Style Vol. 1,EB01/011EN,Promise Daughter,Normal Unit,Oracle Think Tank,2,9000,5000,"[AUTO](VC/RC):[Choose an <Oracle Think Tank> from your hand, and discard it] When this unit attacks, you may pay the cost. If you do, this unit gets [Power] +5000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=EB01/011EN&expansion=19&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/eb01/EB01_011EN.png,vanguard_scrape_out\images\EB01_011EN__Promise_Daughter.png
19,[EB01]Comic Style Vol. 1,EB01/012EN,Bellicosity Dragon,Normal Unit,Kagero,2,9000,5000,"[AUTO](VC/RC):When this unit's attack hits a vanguard, if you have a <Kagero> vanguard, choose a card from your damage zone, and turn it face up.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=EB01/012EN&expansion=19&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/eb01/EB01_012EN.png,vanguard_scrape_out\images\EB01_012EN__Bellicosity_Dragon.png
19,[EB01]Comic Style Vol. 1,EB01/013EN,Guard Griffin,Normal Unit,Kagero,1,6000,5000,"[AUTO]:[Counter-Blast 1] When this unit is placed on (GC), if you have a <Kagero> vanguard, you may pay the cost. If you do, this unit gets [Shield] +5000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=EB01/013EN&expansion=19&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/eb01/EB01_013EN.png,vanguard_scrape_out\images\EB01_013EN__Guard_Griffin.png
19,[EB01]Comic Style Vol. 1,EB01/014EN,"Sage of Guidance, Zenon",Normal Unit,Royal Paladin,1,6000,5000,"[AUTO]:When this unit is placed on (RC), if you have a <Royal Paladin> vanguard, reveal the top card of your deck. If the revealed card is a <Royal Paladin> with the same grade as your vanguard, ride it, and if it is not, put that card into your drop zone.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=EB01/014EN&expansion=19&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/eb01/EB01_014EN.png,"vanguard_scrape_out\images\EB01_014EN__Sage_of_Guidance,_Zenon.png"
19,[EB01]Comic Style Vol. 1,EB01/015EN,Savage King,Normal Unit,Tachikaze,3,9000,-,"[ACT](VC/RC):[Soul-Blast 1 & Choose another of your <Tachikaze> rear-guards, and retire it] This unit gets [Power] +3000 until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=EB01/015EN&expansion=19&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/eb01/EB01_015EN.png,vanguard_scrape_out\images\EB01_015EN__Savage_King.png
19,[EB01]Comic Style Vol. 1,EB01/016EN,Boomerang Thrower,Normal Unit,Nova Grappler,2,9000,5000,"[AUTO]:When this unit rides a <Nova Grappler>, this unit gets ""[CONT](VC):If this unit would attack, it may instead attack an opponent's unit in the back row."" until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=EB01/016EN&expansion=19&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/eb01/EB01_016EN.png,vanguard_scrape_out\images\EB01_016EN__Boomerang_Thrower.png
19,[EB01]Comic Style Vol. 1,EB01/017EN,Raizer Custom,Normal Unit,Nova Grappler,1,6000,5000,"[CONT](VC/RC):During your turn, if you have a unit named ""Battleraizer"" in the back row of the same column as this unit, this unit gets [Power] +6000.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=EB01/017EN&expansion=19&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/eb01/EB01_017EN.png,vanguard_scrape_out\images\EB01_017EN__Raizer_Custom.png
